"","GEOID","B01003_001"
"1250","17031824506",7547
"1251","17031824507",4384
"1252","17031824601",4820
"1253","17031824602",6346
"1254","17031824701",4359
"1255","17031824702",5700
"1256","17031824800",8094
"1257","17031824900",3146
"1258","17031825000",5015
"1259","17031825200",2163
"1260","17031825302",6230
"1261","17031825303",3976
"1262","17031825304",4157
"1263","17031825400",5098
"1264","17031825501",5173
"1265","17031825503",7039
"1266","17031825504",3915
"1267","17031825505",5540
"1268","17031825600",5589
"1269","17031825700",4214
"1270","17031825801",3559
"1271","17031825802",6456
"1272","17031825803",5508
"1273","17031825900",3800
"1274","17031826000",2978
"1275","17031826100",6856
"1276","17031826201",3505
"1277","17031826202",5361
"1278","17031826301",4092
"1279","17031826303",4631
"1280","17031826304",2577
"1281","17031826401",3927
"1282","17031826402",5084
"1283","17031826500",6508
"1284","17031826600",5965
"1285","17031826700",5227
"1286","17031826800",5239
"1287","17031826901",1767
"1288","17031826902",1290
"1289","17031827000",3641
"1290","17031827100",2476
"1291","17031827200",4233
"1292","17031827300",2898
"1293","17031827400",4235
"1294","17031827500",6036
"1295","17031827600",3340
"1296","17031827700",2896
"1297","17031827801",5243
"1298","17031827802",3372
"1299","17031827804",3025
"1300","17031827805",2810
"1301","17031827901",2435
"1302","17031827902",4718
"1303","17031828000",4972
"1304","17031828100",4976
"1305","17031828201",4271
"1306","17031828202",4425
"1307","17031828300",3268
"1308","17031828401",3721
"1309","17031828402",3849
"1310","17031828503",4877
"1311","17031828504",6000
"1312","17031828505",6458
"1313","17031828506",8893
"1314","17031828601",4009
"1315","17031828602",4693
"1316","17031828701",3844
"1317","17031828702",5139
"1318","17031828801",5890
"1319","17031828802",3552
"1320","17031828900",3369
"1321","17031829000",1310
"1322","17031829100",3544
"1323","17031829200",5637
"1324","17031829301",4219
"1325","17031829302",4012
"1326","17031829401",1153
"1327","17031829402",3353
"1328","17031829500",4151
"1329","17031829600",2853
"1330","17031829700",4291
"1331","17031829800",6425
"1332","17031829901",8959
"1333","17031829902",6607
"1334","17031830001",2560
"1335","17031830003",7531
"1336","17031830004",7641
"1337","17031830005",4127
"1338","17031830006",2118
"1339","17031830007",5108
"1340","17031830008",4452
"1341","17031830100",3141
"1342","17031830201",5595
"1343","17031830202",3612
"1344","17031830300",4802
"1345","17031830400",4486
"1346","17031830500",4785
"1347","17031830600",4670
"1348","17031830700",3627
"1349","17031830800",2623
"1350","17031830900",2794
"1351","17031831000",2209
"1352","17031831100",7875
"1353","17031831200",5051
"1354","17031831300",1043
"1355","17031831400",3000
"1356","17031831500",3540
"1357","17031831600",7574
"1358","17031831700",2365
"1359","17031831800",6418
"1360","17031831900",2818
"1361","17031832000",1799
"1362","17031832100",3234
"1363","17031832200",3397
"1364","17031832300",2111
"1365","17031832400",2926
"1366","17031832500",3732
"1367","17031832600",3728
"1368","17031832900",2381
"1369","17031833000",3567
"1370","17031833100",7441
"1371","17031833300",2646
"1372","17031833900",2441
"1373","17031834000",2956
"1374","17031834200",4310
"1375","17031834300",6384
"1376","17031834400",4487
"1377","17031834500",1273
"1378","17031834600",2535
"1379","17031834700",1748
"1380","17031834800",1566
"1381","17031834900",1859
"1382","17031835000",5579
"1383","17031835100",5809
"1384","17031835200",1833
"1385","17031835500",1444
"1386","17031835600",910
"1387","17031835700",592
"1388","17031835800",1707
"1389","17031835900",3170
"1390","17031836000",2685
"1391","17031836100",2163
"1392","17031836200",1585
"1393","17031836300",1421
"1394","17031836400",3308
"1395","17031836500",1754
"1396","17031836600",2337
"1397","17031836700",2252
"1398","17031836800",2214
"1399","17031836900",1422
"1400","17031837000",2028
"1401","17031837100",1634
"1402","17031837300",2519
"1403","17031837400",2403
"1404","17031837800",3110
"1405","17031838000",2760
"1406","17031838100",1980
"1407","17031838200",2028
"1408","17031838300",1515
"1409","17031838600",1467
"1410","17031838700",4631
"1411","17031838800",3526
"1412","17031839000",8542
"1413","17031839100",6760
"1414","17031839200",2368
"1415","17031839500",1367
"1416","17031839600",1521
"1417","17031839700",4417
"1418","17031839800",2834
"1419","17031839900",4374
"1420","17031840000",2891
"1421","17031840100",2957
"1422","17031840200",2448
"1423","17031840300",3917
"1424","17031840400",3265
"1425","17031840700",3921
"1426","17031840800",2805
"1427","17031841000",878
"1428","17031841100",6821
"1429","17031841200",5183
"1430","17031841300",4040
"1431","17031841400",1189
"1432","17031841500",2932
"1433","17031841600",689
"1434","17031841700",1652
"1435","17031841800",2756
"1436","17031841900",6509
"1437","17031842000",3106
"1438","17031842100",7664
"1439","17031842200",3058
"1440","17031842300",3189
"1441","17031842400",3084
"1442","17031842500",2007
"1443","17031842600",4115
"1444","17031842800",7420
"1445","17031842900",2050
"1446","17031843000",2689
"1447","17031843100",1742
"1448","17031843200",2250
"1449","17031843300",2144
"1450","17031843400",1254
"1451","17031843500",10079
"1452","17031843600",2822
"1453","17031843700",2549
"1454","17031843800",1699
"1455","17031843900",3332
"1456","17031980000",0
"1457","17031980100",0
"1458","17031990000",0
"1459","17033880100",2675
"1460","17033880200",3449
"1461","17033880300",3246
"1462","17033880400",2869
"1463","17033880500",3952
"1464","17033880600",3023
"1465","17035972400",3073
"1466","17035972500",3251
"1467","17035972600",4575
"1468","17037000100",6588
"1469","17037000200",5024
"1470","17037000300",2650
"1471","17037000400",8978
"1472","17037000500",3991
"1473","17037000600",5738
"1474","17037000700",4017
"1475","17037000800",6300
"1476","17037000900",6183
"1477","17037001001",6516
"1478","17037001002",6065
"1479","17037001300",5907
"1480","17037001400",6594
"1481","17037001500",3650
"1482","17037001600",4286
"1483","17037001700",3405
"1484","17037001800",4173
"1485","17037001900",2518
"1486","17037002000",4947
"1487","17037002100",2526
"1488","17037002200",4417
"1489","17039971400",2375
"1490","17039971500",2890
"1491","17039971600",3845
"1492","17039971700",3415
"1493","17039971800",3651
"1494","17041952000",2538
"1495","17041952100",3915
"1496","17041952200",4696
"1497","17041952300",5324
"1498","17041952400",3357
"1499","17043840000",2970
"1500","17043840101",6218
"1501","17043840102",4210
"1502","17043840103",5947
"1503","17043840104",6345
"1504","17043840201",5866
"1505","17043840202",5717
"1506","17043840303",3658
"1507","17043840304",4118
"1508","17043840600",4990
"1509","17043840703",4300
"1510","17043840704",3190
"1511","17043840705",3764
"1512","17043840706",3567
"1513","17043840801",2290
"1514","17043840802",5803
"1515","17043840901",3630
"1516","17043840904",4593
"1517","17043840906",3042
"1518","17043840907",4704
"1519","17043840908",4132
"1520","17043840910",5322
"1521","17043840911",3034
"1522","17043841002",2973
"1523","17043841003",3436
"1524","17043841004",3536
"1525","17043841102",6018
"1526","17043841103",3898
"1527","17043841104",4565
"1528","17043841108",4451
"1529","17043841109",4258
"1530","17043841110",3591
"1531","17043841111",3533
"1532","17043841112",2916
"1533","17043841113",3934
"1534","17043841114",4429
"1535","17043841204",5881
"1536","17043841205",4764
"1537","17043841206",5432
"1538","17043841207",3044
"1539","17043841208",5379
"1540","17043841209",3845
"1541","17043841210",4417
"1542","17043841307",6257
"1543","17043841308",4604
"1544","17043841310",3747
"1545","17043841312",3979
"1546","17043841313",2823
"1547","17043841314",6023
"1548","17043841315",3532
"1549","17043841316",3515
"1550","17043841318",3036
"1551","17043841320",2601
"1552","17043841321",2609
"1553","17043841322",4860
"1554","17043841323",2958
"1555","17043841324",3037
"1556","17043841325",6006
"1557","17043841326",3103
"1558","17043841327",4562
"1559","17043841401",6124
"1560","17043841403",3930
"1561","17043841404",3173
"1562","17043841501",6156
"1563","17043841503",4080
"1564","17043841504",3509
"1565","17043841603",4399
"1566","17043841604",4273
"1567","17043841605",4064
"1568","17043841606",2273
"1569","17043841607",4957
"1570","17043841703",7335
"1571","17043841704",4330
"1572","17043841705",6375
"1573","17043841706",4297
"1574","17043841801",5190
"1575","17043841802",5335
"1576","17043841901",2509
"1577","17043841902",4195
"1578","17043842000",4291
"1579","17043842100",6044
"1580","17043842200",4622
"1581","17043842300",3471
"1582","17043842400",5142
"1583","17043842500",3443
"1584","17043842601",4102
"1585","17043842602",4344
"1586","17043842603",3841
"1587","17043842604",4288
"1588","17043842605",4304
"1589","17043842702",4484
"1590","17043842703",4154
"1591","17043842704",5479
"1592","17043842706",4539
"1593","17043842708",2487
"1594","17043842709",3467
"1595","17043842710",3696
"1596","17043842711",2741
"1597","17043842800",4773
"1598","17043842900",5728
"1599","17043843000",4328
"1600","17043843100",4097
"1601","17043843200",4863
"1602","17043843301",4572
"1603","17043843302",2833
"1604","17043843400",3663
"1605","17043843500",5582
"1606","17043843601",3556
"1607","17043843602",3056
"1608","17043843700",4341
"1609","17043843800",3160
"1610","17043843900",4166
"1611","17043844001",4094
"1612","17043844002",4503
"1613","17043844100",4185
"1614","17043844201",6109
"1615","17043844202",2763
"1616","17043844301",5967
"1617","17043844304",4075
"1618","17043844305",3764
"1619","17043844306",4157
"1620","17043844307",3825
"1621","17043844401",3306
"1622","17043844402",4542
"1623","17043844501",3979
"1624","17043844502",3351
"1625","17043844601",3949
"1626","17043844602",4513
"1627","17043844701",4439
"1628","17043844702",5723
"1629","17043844801",4332
"1630","17043844802",3103
"1631","17043844901",3667
"1632","17043844902",4264
"1633","17043845000",5615
"1634","17043845100",6602
"1635","17043845200",4959
"1636","17043845300",3384
"1637","17043845401",3467
"1638","17043845402",3021
"1639","17043845502",5371
"1640","17043845505",4259
"1641","17043845506",3925
"1642","17043845507",3416
"1643","17043845508",3671
"1644","17043845509",3317
"1645","17043845510",3140
"1646","17043845601",4294
"1647","17043845602",4855
"1648","17043845701",4020
"1649","17043845702",4513
"1650","17043845703",4891
"1651","17043845704",4653
"1652","17043845802",3823
"1653","17043845803",5299
"1654","17043845805",3564
"1655","17043845807",6264
"1656","17043845808",4040
"1657","17043845809",4253
"1658","17043845810",4179
"1659","17043845811",3869
"1660","17043845901",3213
"1661","17043845902",3695
"1662","17043846002",4500
"1663","17043846003",4364
"1664","17043846004",3452
"1665","17043846102",4618
"1666","17043846103",5534
"1667","17043846104",4586
"1668","17043846105",3559
"1669","17043846106",3852
"1670","17043846201",6168
"1671","17043846202",6258
"1672","17043846203",4369
"1673","17043846205",3946
"1674","17043846206",4387
"1675","17043846207",5691
"1676","17043846208",3263
"1677","17043846209",4046
"1678","17043846304",6590
"1679","17043846305",5298
"1680","17043846307",4785
"1681","17043846308",3481
"1682","17043846310",4493
"1683","17043846311",5700
"1684","17043846312",4451
"1685","17043846313",4657
"1686","17043846314",3242
"1687","17043846315",4282
"1688","17043846404",6060
"1689","17043846405",3879
"1690","17043846408",4091
"1691","17043846409",4865
"1692","17043846410",5311
"1693","17043846411",3909
"1694","17043846412",4710
"1695","17043846413",3782
"1696","17043846504",6650
"1697","17043846507",2435
"1698","17043846509",5526
"1699","17043846510",2908
"1700","17043846511",6768
"1701","17043846513",2647
"1702","17043846514",4214
"1703","17043846515",5479
"1704","17043846517",5855
"1705","17043846518",3450
"1706","17043846519",2901
"1707","17043846521",5227
"1708","17043846522",3974
"1709","17043846523",2777
"1710","17043846524",4784
"1711","17043846603",4208
"1712","17043846604",3745
"1713","17043846701",4646
"1714","17043846702",4148
"1715","17045070100",2514
"1716","17045070200",2038
"1717","17045070300",3812
"1718","17045070400",5496
"1719","17045070500",3743
"1720","17047956900",2127
"1721","17047957000",2136
"1722","17047957100",2307
"1723","17049950100",3908
"1724","17049950200",4657
"1725","17049950300",4030
"1726","17049950400",3970
"1727","17049950500",4485
"1728","17049950600",5517
"1729","17049950700",3544
"1730","17049950800",4053
"1731","17051950500",2710
"1732","17051950600",2251
"1733","17051950700",4797
"1734","17051950800",4945
"1735","17051950900",2247
"1736","17051951000",1992
"1737","17051951100",3038
"1738","17053961600",1854
"1739","17053961700",2117
"1740","17053961800",4249
"1741","17053961900",1760
"1742","17053962000",3490
"1743","17055040100",2840
"1744","17055040200",3040
"1745","17055040300",3237
"1746","17055040400",3934
"1747","17055040500",2950
"1748","17055040600",3163
"1749","17055040700",4355
"1750","17055040800",3635
"1751","17055040900",2403
"1752","17055041000",2689
"1753","17055041100",3558
"1754","17055041200",3498
"1755","17057952800",2672
"1756","17057952900",3003
"1757","17057953000",2317
"1758","17057953100",2471
"1759","17057953200",2810
"1760","17057953300",3294
"1761","17057953400",2009
"1762","17057953500",5255
"1763","17057953600",4085
"1764","17057953700",2484
"1765","17057953800",2727
"1766","17057953900",2606
"1767","17059972700",2475
"1768","17059972800",2751
"1769","17061973600",3517
"1770","17061973700",1818
"1771","17061973800",2179
"1772","17061973900",2488
"1773","17061974000",3309
"1774","17063000102",7896
"1775","17063000103",6185
"1776","17063000200",6837
"1777","17063000300",3210
"1778","17063000400",5724
"1779","17063000500",2842
"1780","17063000600",2948
"1781","17063000700",5599
"1782","17063000800",5229
"1783","17063000900",3863
"1784","17065973100",3078
"1785","17065973200",2401
"1786","17065973300",2780
"1787","17067953700",2268
"1788","17067953800",2509
"1789","17067953900",2145
"1790","17067954000",2496
"1791","17067954100",3227
"1792","17067954200",2303
"1793","17067954300",3316
"1794","17069970900",1982
"1795","17069971000",2179
"1796","17071973300",2513
"1797","17071973400",1694
"1798","17071973500",2720
"1799","17073030100",5672
"1800","17073030201",4934
"1801","17073030202",3855
"1802","17073030203",4211
"1803","17073030300",7109
"1804","17073030400",2482
"1805","17073030500",2321
"1806","17073030600",2655
"1807","17073030800",3800
"1808","17073030900",3493
"1809","17073031000",3596
"1810","17073031100",2691
"1811","17073031200",2830
"1812","17075950100",2792
"1813","17075950200",3717
"1814","17075950300",3400
"1815","17075950400",3664
"1816","17075950500",4225
"1817","17075950600",3275
"1818","17075950700",2682
"1819","17075950800",2285
"1820","17075950900",2417
"1821","17077010100",3203
"1822","17077010200",4286
"1823","17077010300",2677
"1824","17077010400",4491
"1825","17077010600",5844
"1826","17077010700",3520
"1827","17077010800",3716
"1828","17077010900",2404
"1829","17077011000",6244
"1830","17077011100",3060
"1831","17077011200",5109
"1832","17077011400",3775
"1833","17077011600",3825
"1834","17077011700",6961
"1835","17079977300",2826
"1836","17079977400",2837
"1837","17079977500",3945
"1838","17081050100",4029
"1839","17081050200",3090
"1840","17081050300",4578
"1841","17081050400",5384
"1842","17081050500",3573
"1843","17081050600",3010
"1844","17081050700",4041
"1845","17081050800",4037
"1846","17081050900",2653
"1847","17081051000",1616
"1848","17081051100",2347
"1849","17083010100",4520
"1850","17083010200",3455
"1851","17083010300",3948
"1852","17083010401",6644
"1853","17083010402",2148
"1854","17083010500",1500
"1855","17085020100",4450
"1856","17085020200",4714
"1857","17085020300",4815
"1858","17085020401",2179
"1859","17085020402",2813
"1860","17085020500",3075
"1861","17087977600",4370
"1862","17087977700",2778
"1863","17087977800",3506
"1864","17087980000",2245
"1865","17089850101",6950
"1866","17089850103",5995
"1867","17089850105",6961
"1868","17089850106",8526
"1869","17089850201",4499
"1870","17089850202",6627
"1871","17089850301",7792
"1872","17089850302",4741
"1873","17089850400",2434
"1874","17089850500",3778
"1875","17089850600",7319
"1876","17089850701",22289
"1877","17089850702",13957
"1878","17089850703",2129
"1879","17089850800",6733
"1880","17089851000",6915
"1881","17089851101",4218
"1882","17089851102",3660
"1883","17089851301",4067
"1884","17089851302",3388
"1885","17089851400",7136
"1886","17089851500",1164
"1887","17089851600",6785
"1888","17089851801",7566
"1889","17089851904",7452
"1890","17089851905",13515
"1891","17089851907",7591
"1892","17089851908",5082
"1893","17089851909",4465
"1894","17089851910",4545
"1895","17089852001",4566
"1896","17089852002",7098
"1897","17089852003",7667
"1898","17089852101",6980
"1899","17089852102",8918
"1900","17089852201",4672
"1901","17089852202",9585
"1902","17089852300",2071
"1903","17089852401",8758
"1904","17089852402",8572
"1905","17089852403",5389
"1906","17089852500",6908
"1907","17089852601",7664
"1908","17089852606",4690
"1909","17089852700",7057
"1910","17089852803",4828
"1911","17089852805",5376
"1912","17089852806",7057
"1913","17089852807",3487
"1914","17089852808",7982
"1915","17089852903",6196
"1916","17089852904",2688
"1917","17089852905",4702
"1918","17089852906",5729
"1919","17089852907",6772
"1920","17089853001",2679
"1921","17089853004",3056
"1922","17089853005",5504
"1923","17089853006",3268
"1924","17089853007",5657
"1925","17089853008",4511
"1926","17089853100",3313
"1927","17089853200",6349
"1928","17089853300",5628
"1929","17089853400",9778
"1930","17089853500",6975
"1931","17089853600",8786
"1932","17089853900",6049
"1933","17089854001",4645
"1934","17089854002",5044
"1935","17089854100",5141
"1936","17089854200",5827
"1937","17089854301",7876
"1938","17089854302",5272
"1939","17089854400",14824
"1940","17089854501",15542
"1941","17089854503",12171
"1942","17089854504",8220
"1943","17089854600",3716
"1944","17089854700",2307
"1945","17089854800",7735
"1946","17089854900",5838
"1947","17091010100",2387
"1948","17091010201",1902
"1949","17091010202",9916
"1950","17091010300",3927
"1951","17091010400",4863
"1952","17091010500",6033
"1953","17091010601",5836
"1954","17091010602",6134
"1955","17091010701",4625
"1956","17091010702",6818
"1957","17091010800",3636
"1958","17091010900",4468
"1959","17091011000",2114
"1960","17091011100",2091
"1961","17091011200",2116
"1962","17091011300",2248
"1963","17091011400",1808
"1964","17091011500",2230
"1965","17091011600",1501
"1966","17091011700",3554
"1967","17091011800",2723
"1968","17091011900",1368
"1969","17091012000",5587
"1970","17091012100",3410
"1971","17091012200",3369
"1972","17091012300",4634
"1973","17091012400",4562
"1974","17091012500",2473
"1975","17091012600",4468
"1976","17093890101",20742
"1977","17093890102",13675
"1978","17093890201",4678
"1979","17093890202",3403
"1980","17093890301",6459
"1981","17093890302",6100
"1982","17093890400",28192
"1983","17093890500",13650
"1984","17093890600",9897
"1985","17093890700",16137
"1986","17095000100",3055
"1987","17095000200",2715
"1988","17095000300",4322
"1989","17095000400",4686
"1990","17095000500",5421
"1991","17095000600",3537
"1992","17095000700",2078
"1993","17095000800",2711
"1994","17095000900",2381
"1995","17095001000",3954
"1996","17095001100",2453
"1997","17095001200",1535
"1998","17095001300",3781
"1999","17095001400",1640
"2000","17095001500",3963
"2001","17095001600",3142
"2002","17097860101",8713
"2003","17097860103",3459
"2004","17097860104",3665
"2005","17097860200",3355
"2006","17097860301",3611
"2007","17097860302",2948
"2008","17097860400",6049
"2009","17097860500",4539
"2010","17097860600",6908
"2011","17097860805",1797
"2012","17097860806",5248
"2013","17097860807",3288
"2014","17097860808",2640
"2015","17097860809",3123
"2016","17097860810",7162
"2017","17097860811",4170
"2018","17097860903",6136
"2019","17097860904",5444
"2020","17097860905",6045
"2021","17097860906",9088
"2022","17097861007",4237
"2023","17097861008",5353
"2024","17097861009",4926
"2025","17097861010",6011
"2026","17097861011",7804
"2027","17097861012",5247
"2028","17097861013",2919
"2029","17097861014",3983
"2030","17097861105",4383
"2031","17097861106",8543
"2032","17097861107",4020
"2033","17097861108",5838
"2034","17097861201",6588
"2035","17097861202",4521
"2036","17097861301",4994
"2037","17097861303",4672
"2038","17097861304",3573
"2039","17097861402",8995
"2040","17097861403",2591
"2041","17097861404",6064
"2042","17097861504",8414
"2043","17097861505",3623
"2044","17097861506",5311
"2045","17097861507",3020
"2046","17097861508",3776
"2047","17097861509",3652
"2048","17097861510",4992
"2049","17097861603",5552
"2050","17097861604",5543
"2051","17097861607",4777
"2052","17097861608",3589
"2053","17097861609",4625
"2054","17097861610",3335
"2055","17097861611",4319
"2056","17097861701",1657
"2057","17097861702",4232
"2058","17097861803",6595
"2059","17097861804",3750
"2060","17097861901",3561
"2061","17097861902",6835
"2062","17097862000",5480
"2063","17097862100",5492
"2064","17097862200",4091
"2065","17097862300",2778
"2066","17097862401",3320
"2067","17097862402",3032
"2068","17097862501",3990
"2069","17097862502",2648
"2070","17097862603",7877
"2071","17097862604",5185
"2072","17097862605",3893
"2073","17097862700",3926
"2074","17097862800",1728
"2075","17097862901",3872
"2076","17097862902",2695
"2077","17097863003",8976
"2078","17097863004",4461
"2079","17097863005",475
"2080","17097863006",0
"2081","17097863100",2376
"2082","17097863201",4003
"2083","17097863202",5273
"2084","17097863300",2525
"2085","17097863400",4394
"2086","17097863500",4202
"2087","17097863601",3638
"2088","17097863603",3427
"2089","17097863604",3040
"2090","17097863701",4624
"2091","17097863702",3669
"2092","17097863801",4709
"2093","17097863902",5925
"2094","17097863903",4257
"2095","17097863904",6112
"2096","17097864001",6202
"2097","17097864002",6643
"2098","17097864101",11594
"2099","17097864105",6174
"2100","17097864106",4246
"2101","17097864107",4904
"2102","17097864108",5633
"2103","17097864203",4483
"2104","17097864204",4485
"2105","17097864205",10851
"2106","17097864206",3624
"2107","17097864303",4448
"2108","17097864305",4226
"2109","17097864306",2234
"2110","17097864307",1630
"2111","17097864308",4192
"2112","17097864402",7643
"2113","17097864403",4862
"2114","17097864407",5863
"2115","17097864408",5789
"2116","17097864409",5129
"2117","17097864410",5362
"2118","17097864411",4975
"2119","17097864412",4202
"2120","17097864505",6878
"2121","17097864510",4687
"2122","17097864511",6787
"2123","17097864512",4416
"2124","17097864513",5426
"2125","17097864514",2751
"2126","17097864515",2941
"2127","17097864516",4489
"2128","17097864517",2756
"2129","17097864518",5020
"2130","17097864519",4865
"2131","17097864520",5182
"2132","17097864521",2578
"2133","17097864522",4663
"2134","17097864601",3785
"2135","17097864602",3913
"2136","17097864700",2832
"2137","17097864801",5752
"2138","17097864802",2713
"2139","17097864901",4309
"2140","17097864903",4971
"2141","17097864904",2432
"2142","17097865000",1248
"2143","17097865200",5685
"2144","17097865300",3508
"2145","17097865400",4321
"2146","17097865501",2415
"2147","17097865502",2400
"2148","17097865600",3664
"2149","17097865700",5704
"2150","17097865801",3146
"2151","17097865802",2847
"2152","17097866000",6801
"2153","17097866100",3502
"2154","17097866200",5794
"2155","17097990000",0
"2156","17099961701",6038
"2157","17099961702",3126
"2158","17099961800",3860
"2159","17099961900",4149
"2160","17099962000",3777
"2161","17099962100",5075
"2162","17099962200",4942
"2163","17099962300",7536
"2164","17099962400",3912
"2165","17099962500",2293
"2166","17099962600",5573
"2167","17099962700",2321
"2168","17099962800",3267
"2169","17099962900",3176
"2170","17099963000",4305
"2171","17099963100",3281
"2172","17099963200",3151
"2173","17099963300",2200
"2174","17099963400",3954
"2175","17099963500",4514
"2176","17099963600",3438
"2177","17099963700",5367
"2178","17099963800",4350
"2179","17099963900",5500
"2180","17099964000",2662
"2181","17099964100",3912
"2182","17099964200",2153
"2183","17099964300",3319
"2184","17101880700",3110
"2185","17101880800",5468
"2186","17101880900",2806
"2187","17101881000",2212
"2188","17101881100",2861
"2189","17103000100",2827
"2190","17103000200",3132
"2191","17103000300",4150
"2192","17103000400",7602
"2193","17103000500",4584
"2194","17103000600",3367
"2195","17103000700",2048
"2196","17103000800",3611
"2197","17103000900",3349
"2198","17105960100",4165
"2199","17105960200",3608
"2200","17105960300",2749
"2201","17105960400",3048
"2202","17105960500",2945
"2203","17105960600",4112
"2204","17105960700",5703
"2205","17105960800",5546
"2206","17105960900",2536
"2207","17105961000",2400
"2208","17107952900",3591
"2209","17107953000",2511
"2210","17107953100",3783
"2211","17107953200",3787
"2212","17107953300",3218
"2213","17107953400",3762
"2214","17107953500",5595
"2215","17107953600",3241
"2216","17109010100",3662
"2217","17109010200",1949
"2218","17109010300",2175
"2219","17109010400",6204
"2220","17109010500",1974
"2221","17109010600",2745
"2222","17109010700",4603
"2223","17109010900",3184
"2224","17109011000",2264
"2225","17109011100",2837
"2226","17111870101",7418
"2227","17111870102",6618
"2228","17111870200",6023
"2229","17111870301",4653
"2230","17111870302",4265
"2231","17111870401",8246
"2232","17111870402",5738
"2233","17111870500",9079
"2234","17111870603",4799
"2235","17111870604",5772
"2236","17111870605",6278
"2237","17111870606",4531
"2238","17111870702",7467
"2239","17111870703",5282
"2240","17111870704",3791
"2241","17111870803",7888
"2242","17111870807",5471
"2243","17111870808",3727
"2244","17111870809",6684
"2245","17111870810",4646
"2246","17111870811",4658
"2247","17111870812",4703
"2248","17111870902",7620
"2249","17111870903",3404
"2250","17111870904",4861
"2251","17111870905",5265
"2252","17111871003",4599
"2253","17111871004",5704
"2254","17111871104",18263
"2255","17111871105",5023
"2256","17111871106",8980
"2257","17111871107",5200
"2258","17111871108",5585
"2259","17111871109",5252
"2260","17111871201",6899
"2261","17111871202",5630
"2262","17111871205",4510
"2263","17111871206",6497
"2264","17111871207",4722
"2265","17111871208",3785
"2266","17111871209",3465
"2267","17111871301",4797
"2268","17111871304",2834
"2269","17111871305",6559
"2270","17111871306",8269
"2271","17111871307",5003
"2272","17111871310",4474
"2273","17111871311",4344
"2274","17111871402",5919
"2275","17111871404",4796
"2276","17111871500",12918
"2277","17111871600",5129
"2278","17113000102",7826
"2279","17113000104",11612
"2280","17113000105",4179
"2281","17113000200",3679
"2282","17113000301",4295
"2283","17113000302",6064
"2284","17113000400",3538
"2285","17113000501",2668
"2286","17113000502",2731
"2287","17113000504",5716
"2288","17113000505",6394
"2289","17113001103",3025
"2290","17113001104",8280
"2291","17113001105",5136
"2292","17113001106",3481
"2293","17113001200",2516
"2294","17113001301",1782
"2295","17113001302",2543
"2296","17113001303",1836
"2297","17113001402",3478
"2298","17113001403",3888
"2299","17113001404",4380
"2300","17113001500",2225
"2301","17113001600",2787
"2302","17113001700",2093
"2303","17113001800",3298
"2304","17113002101",5177
"2305","17113002102",1908
"2306","17113005101",9020
"2307","17113005102",6825
"2308","17113005201",1265
"2309","17113005202",3278
"2310","17113005400",9507
"2311","17113005501",2409
"2312","17113005502",2609
"2313","17113005601",1732
"2314","17113005602",2242
"2315","17113005700",5179
"2316","17113005800",4202
"2317","17113005900",4603
"2318","17113006000",3825
"2319","17115000200",2555
"2320","17115000300",3397
"2321","17115000400",1147
"2322","17115000500",2932
"2323","17115000600",1728
"2324","17115000900",1756
"2325","17115001000",1241
"2326","17115001100",3436
"2327","17115001200",2839
"2328","17115001300",2634
"2329","17115001400",2592
"2330","17115001500",4534
"2331","17115001600",2478
"2332","17115001700",2439
"2333","17115001801",2474
"2334","17115001802",2499
"2335","17115001900",2211
"2336","17115002000",3942
"2337","17115002100",1454
"2338","17115002200",5359
"2339","17115002300",2971
"2340","17115002401",2327
"2341","17115002402",5153
"2342","17115002500",7110
"2343","17115002601",4107
"2344","17115002602",1955
"2345","17115002700",2377
"2346","17115002800",4268
"2347","17115002901",3670
"2348","17115002902",4777
"2349","17115002903",4298
"2350","17115002904",5339
"2351","17115003000",3482
"2352","17115003100",2106
"2353","17117956000",3327
"2354","17117956100",3186
"2355","17117956200",2270
"2356","17117956300",3250
"2357","17117956400",5165
"2358","17117956500",2460
"2359","17117956600",4670
"2360","17117956700",4189
"2361","17117956800",2867
"2362","17117956900",3539
"2363","17117957000",3683
"2364","17117957100",2573
"2365","17117957200",4781
"2366","17119400101",2709
"2367","17119400102",4739
"2368","17119400200",4347
"2369","17119400600",2971
"2370","17119400700",1972
"2371","17119400801",1886
"2372","17119400802",6127
"2373","17119400903",5136
"2374","17119400904",3581
"2375","17119400951",5056
"2376","17119400952",3168
"2377","17119401000",2616
"2378","17119401100",6205
"2379","17119401200",1654
"2380","17119401300",5168
"2381","17119401400",3434
"2382","17119401500",2800
"2383","17119401701",2561
"2384","17119401721",5595
"2385","17119401722",2660
"2386","17119401800",5912
"2387","17119401901",1916
"2388","17119401903",4663
"2389","17119401904",660
"2390","17119402000",4286
"2391","17119402100",3137
"2392","17119402200",3636
"2393","17119402300",1794
"2394","17119402400",1674
"2395","17119402500",2004
"2396","17119402600",2513
"2397","17119402701",6989
"2398","17119402721",7696
"2399","17119402722",2878
"2400","17119402801",3532
"2401","17119402802",8113
"2402","17119402803",3346
"2403","17119402900",4469
"2404","17119403001",5581
"2405","17119403002",7323
"2406","17119403101",6445
"2407","17119403121",8720
"2408","17119403122",5617
"2409","17119403200",4392
"2410","17119403300",2920
"2411","17119403401",3966
"2412","17119403402",6071
"2413","17119403502",5832
"2414","17119403531",8070
"2415","17119403532",4930
